PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"211020","Transitional patterns of self-administration following substitution of methadone or l-alpha-acetylmethadol (LAAM) for morphine in dependent rats","Young GA, Steinfels GF, Khazan N.","Drug Alcohol Depend. 1978 Jul;3(4):273-9. doi: 10.1016/0376-8716(78)90081-9.","Young GA","Drug Alcohol Depend","1978","1978/07/01","","","10.1016/0376-8716(78)90081-9"
"192530","1-alpha-acetylmethadol (LAAM), methadone and morphine abstinence in dependent rats: EEG and behavioral correlates","Young GA, Moreton JE, Meltzer LT, Khazan N.","Drug Alcohol Depend. 1977 Mar;2(2):141-8. doi: 10.1016/0376-8716(77)90014-x.","Young GA","Drug Alcohol Depend","1977","1977/03/01","","","10.1016/0376-8716(77)90014-x"
"186810","Use of sepharose-diaminopropyl amino succinyl methadol to isolate narcotic binding activity","Morin AM, Cummins JT.","Proc West Pharmacol Soc. 1976;19:44-7.","Morin AM","Proc West Pharmacol Soc","1976","1976/01/01","","",""
"186713","The use of LAAM in treatment","Cooper J.","NIDA Res Monogr. 1976 Jul;(8):112-4.","Cooper J","NIDA Res Monogr","1976","1976/07/01","","",""
"175076","Extraction method and thin-layer chromatographic system for the determination of alpha-l-acetylmethadol and metabolites in biological fluids","Kuttab SH, North-Root H, Henderson GL.","J Chromatogr. 1976 Feb 4;117(1):193-8. doi: 10.1016/s0021-9673(00)81082-1.","Kuttab SH","J Chromatogr","1976","1976/02/04","","","10.1016/s0021-9673(00)81082-1"
"168214","Estimation of 1-alpha(2-3H)acetylmethadol in biological materials and its separation from some metabolites and congeners on glass fibre sheets","Misra AL, Bloch R, Mulé SJ.","J Chromatogr. 1975 Mar 19;106(1):184-7. doi: 10.1016/s0021-9673(01)81061-x.","Misra AL","J Chromatogr","1975","1975/03/19","","","10.1016/s0021-9673(01)81061-x"
"121364","On the relative efficacy of LAAM and methadone","Whysner JA, Thomas DB, Ling W, Charuvastra C.","NIDA Res Monogr. 1979;27:429-33.","Whysner JA","NIDA Res Monogr","1979","1979/01/01","","",""
"121363","General cardiovascular pharmacology of 1-alpha-acetylmethadol (LAAM)","Stickney JL, Eikenburg DC, Keedy JD.","NIDA Res Monogr. 1979;27:422-8.","Stickney JL","NIDA Res Monogr","1979","1979/01/01","","",""
"121361","The effect of l-alpha acetyl methadol in morphine-dependent rats","Riley AL, Etherton DS, Shapiro RM.","NIDA Res Monogr. 1979;27:409-14.","Riley AL","NIDA Res Monogr","1979","1979/01/01","","",""
"121344","The phase III clinical evaluation of LAAM: I. Comparative epidemiology of mortality in LAAM and methadone","Thomas DB, Whysner JA, Newmann MC.","NIDA Res Monogr. 1979;27:289-295b.","Thomas DB","NIDA Res Monogr","1979","1979/01/01","","",""
"121337","Effects of chronic treatment with morphine, methadone, and LAAM on the response to phencyclidine in rats","Pryor GT, Howd RA.","NIDA Res Monogr. 1979;27:212-8.","Pryor GT","NIDA Res Monogr","1979","1979/01/01","","",""
"119638","Inhibition of the cytochrome P-450 multifunctional oxidase by N-propargyl analogs of SKF-525 A and acetylmethadol","Kraus JL, Yaouanc JJ.","Eur J Drug Metab Pharmacokinet. 1979;4(4):219-24. doi: 10.1007/BF03189430.","Kraus JL","Eur J Drug Metab Pharmacokinet","1979","1979/01/01","","","10.1007/BF03189430"
"117996","Additional metabolic correlates of 1-alpha-acetylmethadol (LAAM)-induced cellular tolerance and physical dependence: the role of the hepatic microsomal electron transport system","Masten LW, Barnes TB.","Drug Alcohol Depend. 1979 Nov;4(6):449-60. doi: 10.1016/0376-8716(79)90023-1.","Masten LW","Drug Alcohol Depend","1979","1979/11/01","","","10.1016/0376-8716(79)90023-1"
"114383","Clinical experiences with repeated oral administration of l-alpha-acetylmethadol (LAAM) in the rhesus monkey","Masten LW, Bedford JA, Guinn MM, Wilson MC.","Drug Chem Toxicol. 1978;1(2):173-90. doi: 10.3109/01480547809034434.","Masten LW","Drug Chem Toxicol","1978","1978/01/01","","","10.3109/01480547809034434"
"111279","Every-other-day acetylmethadol disturbs circadian cycles of human motility","Crowley TJ, Jones RH, Hydinger-Macdonald MJ, Lingle JR, Wagner JE, Egan DJ.","Psychopharmacology (Berl). 1979 Apr 11;62(2):151-5. doi: 10.1007/BF00427129.","Crowley TJ","Psychopharmacology (Berl)","1979","1979/04/11","","","10.1007/BF00427129"
"109865","Interactions of acetylmethadol or methadone with other drugs in rhesus monkeys","Downs DA.","Pharmacol Biochem Behav. 1979 Mar;10(3):407-14. doi: 10.1016/0091-3057(79)90205-3.","Downs DA","Pharmacol Biochem Behav","1979","1979/03/01","","","10.1016/0091-3057(79)90205-3"
"106294","The future of LAAM","Renault PF.","NIDA Res Monogr. 1978;(19):291-3.","Renault PF","NIDA Res Monogr","1978","1978/01/01","","",""
"106293","Phase III clinical study of LAAM: report of current status and analysis of early terminations","Whysner JA, Levine GL.","NIDA Res Monogr. 1978;(19):277-90.","Whysner JA","NIDA Res Monogr","1978","1978/01/01","","",""
"106292","The SAODAP cooperative studies of LAAM: unblinded comparison with methadone","Klett CJ.","NIDA Res Monogr. 1978;(19):271-6.","Klett CJ","NIDA Res Monogr","1978","1978/01/01","","",""
"106291","A U.S. Veterans Administration cooperative study on methadyl acetate","Charuvastra VC.","NIDA Res Monogr. 1978;(19):260-70.","Charuvastra VC","NIDA Res Monogr","1978","1978/01/01","","",""
"106289","Early clinical studies of levo-alpha acetylmethadol (LAAM): an opiate for use in the medical treatment of chronic heroin dependence","Blaine JD.","NIDA Res Monogr. 1978;(19):249-59.","Blaine JD","NIDA Res Monogr","1978","1978/01/01","","",""
"106288","Levo-alpha-acetylmethadol: new drug for old habits","Ling W.","NIDA Res Monogr. 1978;(19):242-8.","Ling W","NIDA Res Monogr","1978","1978/01/01","","",""
"106287","Multimodality treatment of narcotic addiction: an overview","Woody GE, O'Brien CP, Greenstein R.","NIDA Res Monogr. 1978;(19):226-40.","Woody GE","NIDA Res Monogr","1978","1978/01/01","","",""
"105659","Pharmacology of l-alpha-acetylmethadol (LAAM) in subhuman primates","Mulé SJ, Misra AL.","Ann N Y Acad Sci. 1978;311:199-213. doi: 10.1111/j.1749-6632.1978.tb16777.x.","Mulé SJ","Ann N Y Acad Sci","1978","1978/01/01","","","10.1111/j.1749-6632.1978.tb16777.x"
"101886","Carbon-13 nuclear magnetic resonance study of the alpha- and beta- isomers of methadol and acetylmethadol hydrochlorides","Carroll FI, Moreland CG, Brine GA, Boldt KG.","NIDA Res Monogr. 1978;(22):410-22.","Carroll FI","NIDA Res Monogr","1978","1978/01/01","","",""
"99782","The effect of ethanol on the metabolism of chronically-administered l-alpha-acetylmethadol (LAAM) in the rhesus monkey","Casella GA, Deneau GA, Mule SJ.","Res Commun Chem Pathol Pharmacol. 1978 Aug;21(2):351-4.","Casella GA","Res Commun Chem Pathol Pharmacol","1978","1978/08/01","","",""
"98628","Physiological disposition and biotransformation of l-alpha-[2-3H]acetylmethadol (LAAM) in acutely and chronically treated monkeys","Misra AL, Mulé SJ, Bloch R, Bates TR.","J Pharmacol Exp Ther. 1978 Aug;206(2):475-91.","Misra AL","J Pharmacol Exp Ther","1978","1978/08/01","","",""
"95037","The binding of LAAM and its metabolites to blood constituents","Toro-Goyco E, Martin BR, Harris LS.","NIDA Res Monogr. 1979;27:54-60.","Toro-Goyco E","NIDA Res Monogr","1979","1979/01/01","","",""
"92035","Dependence in rats after one injection of heroin-, LAAM- or hydromorphone-zinc tannate","Brands B, Baskerville JC, Hirst M, Gowdey CW.","Pharmacol Biochem Behav. 1979 Sep;11(3):279-82. doi: 10.1016/0091-3057(79)90135-7.","Brands B","Pharmacol Biochem Behav","1979","1979/09/01","","","10.1016/0091-3057(79)90135-7"
"60774","The binding of the optical isomers of methadone, alpha-methadol, alpha-acetylmethadol and their N-demethylated derivatives to the opiate receptors of rat brain","Horng JS, Smits SE, Wong DT.","Res Commun Chem Pathol Pharmacol. 1976 Aug;14(4):621-9.","Horng JS","Res Commun Chem Pathol Pharmacol","1976","1976/08/01","","",""
"40771","Role of enterohepatic circulation in the analgesic action of 1-alpha-acetylmethadol in the rat","Roerig DL, Hasegawa AT, Wang RI.","Drug Metab Dispos. 1979 Sep-Oct;7(5):306-9.","Roerig DL","Drug Metab Dispos","1979","1979/09/01","","",""
"33587","Recent developments in chemotherapy of narcotic addiction, 3-4 November 1977, Washington, D.C.: proceedings","","Ann N Y Acad Sci. 1978;311:1-315.","","Ann N Y Acad Sci","1978","1978/01/01","","",""
"26496","Behavioral effects of psychotherapeutic agents in rats chronically dosed with alpha-acetylmethadol","Maickel RP, Lambert CS, Braude MC, Zabik JE.","Commun Psychopharmacol. 1978;2(1):45-50.","Maickel RP","Commun Psychopharmacol","1978","1978/01/01","","",""
"24616","New approach to the rehabilitation of the hard core drug addict (heroin methadone addicts) a pilot community study","Serban G.","J Clin Psychiatry. 1978 Feb;39(2):111-6.","Serban G","J Clin Psychiatry","1978","1978/02/01","","",""
"21776","The metabolism of drugs in isolated rat hepatocytes. A comparison with in vivo drug metabolism and drug metabolism in subcellular liver fractions","Billings RE, McMahon RE, Ashmore J, Wagle SR.","Drug Metab Dispos. 1977 Nov-Dec;5(6):518-26.","Billings RE","Drug Metab Dispos","1977","1977/11/01","","",""
"19211","Metabolism and disposition of l-alpha-acetylmethadol in the rat","Henderson GL, North-Root H, Kuttab SH.","Drug Metab Dispos. 1977 Jul-Aug;5(4):321-8.","Henderson GL","Drug Metab Dispos","1977","1977/07/01","","",""
"11419","Use of miotic effect in evaluating analgesic drugs in man. 1954 [proceedings]","Fraser HF, Nash TL, Vanhorn GD, Isbell H.","NIDA Res Monogr. 1976 Jul;(8):60.","Fraser HF","NIDA Res Monogr","1976","1976/07/01","","",""
"11418","Rx: 3x/week LAAM: alternative to methadone. Clinical studies: Phase I","Sollod RM, Goldstein MG.","NIDA Res Monogr. 1976 Jul;(8):39-51.","Sollod RM","NIDA Res Monogr","1976","1976/07/01","","",""
"6726","Pharmacokinetics and metabolism of (-)-alpha-[2-3H]acetylmethadol (LAAM) in the monkey: evidence for a new metabolite","Misra AL, Vardy J, Bloch R, Mulé SJ, Deneau GA.","J Pharm Pharmacol. 1976 Apr;28(4):316-8. doi: 10.1111/j.2042-7158.1976.tb04164.x.","Misra AL","J Pharm Pharmacol","1976","1976/04/01","","","10.1111/j.2042-7158.1976.tb04164.x"
