PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"191146","Opiate receptor binding in the pituitary gland","Simantov R, Snyder SH.","Brain Res. 1977 Mar 18;124(1):178-84. doi: 10.1016/0006-8993(77)90877-0.","Simantov R","Brain Res","1977","1977/03/18","","","10.1016/0006-8993(77)90877-0"
"191143","Iontophoretic application of opiates to the locus coeruleus","Bird SJ, Kuhar MJ.","Brain Res. 1977 Feb 25;122(3):523-33. doi: 10.1016/0006-8993(77)90462-0.","Bird SJ","Brain Res","1977","1977/02/25","","","10.1016/0006-8993(77)90462-0"
"185626","Opiate receptor: autoradiographic localization in rat brain","Pert CB, Kuhar MJ, Snyder SH.","Proc Natl Acad Sci U S A. 1976 Oct;73(10):3729-33. doi: 10.1073/pnas.73.10.3729.","Pert CB","Proc Natl Acad Sci U S A","1976","1976/10/01","PMC431193","","10.1073/pnas.73.10.3729"
"182670","Use of polymyxin B, levallorphan, and tetracaine to isolate novel envelope mutants of Escherichia coli","Dame JB, Shapiro BM.","J Bacteriol. 1976 Aug;127(2):961-72.","Dame JB","J Bacteriol","1976","1976/08/01","PMC233006","",""
"176048","The effect of morphine on the activity evoked in ventrolateral tract axons of the cat spinal cord","Jurna I, Grossman W.","Exp Brain Res. 1976 Mar 15;24(5):473-84. doi: 10.1007/BF00234964.","Jurna I","Exp Brain Res","1976","1976/03/15","","","10.1007/BF00234964"
"130372","Treating narcotic overdose: Nalorphine, levallorphan, or naloxone?","Lattin DL.","J Ark Med Soc. 1976 Apr;72(11):465-7.","Lattin DL","J Ark Med Soc","1976","1976/04/01","","",""
"125429","Failure of antiserotonergic agents to modify levallorphan-induced stereotypy in rats","Phillips KC, Wray SR.","Psychopharmacologia. 1975;41(3):263-5. doi: 10.1007/BF00428934.","Phillips KC","Psychopharmacologia","1975","1975/01/01","","","10.1007/BF00428934"
"108753","The antagonizing effect of aspartic acid on morphine withdrawal and levallorphan-precipitated abstinence syndrome signs and on associated changes in brain levels of free amino acids in the rat","Koyuncuoğlu H, Güngör M, Eroğlu L, Sağduyu H.","Psychopharmacology (Berl). 1979 Mar 29;62(1):89-95. doi: 10.1007/BF00426041.","Koyuncuoğlu H","Psychopharmacology (Berl)","1979","1979/03/29","","","10.1007/BF00426041"
"46111","Differentiation of opiate agonist and antagonist receptor binding by protein modifying reagents","Wilson HA, Pasternak GW, Snyder SH.","Nature. 1975 Feb 6;253(5491):448-50. doi: 10.1038/253448a0.","Wilson HA","Nature","1975","1975/02/06","","","10.1038/253448a0"
"27991","[Antagonists of morphine-like analgesics]","Langrehr D.","Anaesthesist. 1978 Jun;27(6):257-8.","Langrehr D","Anaesthesist","1978","1978/06/01","","",""
"26098","Some altered responses in rats formerly dependent on morphine","Nakamura H, Ishii K, Shimizu M.","Psychopharmacology (Berl). 1978 Apr 11;56(3):269-77. doi: 10.1007/BF00432849.","Nakamura H","Psychopharmacology (Berl)","1978","1978/04/11","","","10.1007/BF00432849"
